NC_024464.2	100	22	plus	minus	2	224	22	254	0	0	0	0	1	0	0	0	1	0	0	0
NC_024468.2	100	23	plus	plus	1	57	23	420	0	0	0	0	0	0	0	0	0	0	0	0
NC_024463.2	96.6667	25	plus	minus	1	437	30	33	0	0	0	0	1	0	0	0	0	0	0	0
NC_012870.2	100	21	plus	minus	2	219	21	260	0	0	0	0	1	0	0	0	0	0	0	0
NC_016134.2	100	21	plus	plus	2	413	21	66	0	0	0	0	0	0	0	0	1	0	0	0
NC_024464.2	100	20	plus	minus	2	271	20	209	0	0	0	0	1	0	0	0	0	0	0	0
NC_016135.2	100	20	plus	minus	2	209	20	271	0	0	0	0	1	0	0	0	1	0	0	0
*	0	0	-	-	0	209	20	271	0	0	1	0	0	0	0	0	0	0	0	0
NC_024461.2	100	20	plus	minus	6	367	20	113	0	0	0	0	1	0	0	0	0	0	0	0
NC_024464.2	100	20	plus	minus	6	435	20	45	0	0	0	0	1	0	0	0	1	0	0	0
NC_016132.2	96	20	plus	plus	6	114	25	361	0	0	0	0	0	0	0	0	1	0	0	0
NC_028450.1	100	20	plus	plus	6	182	20	298	0	0	0	0	0	0	0	0	1	0	0	0
NC_028450.1	100	20	plus	plus	6	182	20	298	0	0	0	0	0	0	0	0	1	0	0	0
NC_028451.1	100	20	plus	minus	6	304	20	176	0	0	0	0	1	0	0	0	1	0	0	0
NC_012872.2	100	22	plus	plus	1	90	22	388	0	0	0	0	0	0	0	0	0	0	0	0
NC_012871.2	100	21	plus	minus	3	72	21	407	0	0	0	0	1	0	0	0	0	0	0	0
NC_012872.2	100	21	plus	minus	3	72	21	407	0	0	0	0	1	0	0	0	1	0	0	0
NC_012873.2	100	21	plus	plus	3	407	21	72	0	0	0	0	0	0	0	0	1	0	0	0
NC_028453.1	100	22	plus	plus	1	143	22	335	0	0	0	0	0	0	0	0	0	0	0	0
*	0	0	-	-	0	143	22	335	0	0	1	0	0	0	0	0	0	0	0	0
NC_012873.2	100	22	plus	minus	1	326	22	152	0	0	0	0	1	0	0	0	0	0	0	0
NC_012877.2	100	21	plus	minus	1	78	21	401	0	0	0	0	1	0	0	0	0	0	0	0
NC_028452.1	96.1538	21	plus	minus	1	374	26	100	0	0	0	0	1	0	0	0	0	0	0	0
NC_028451.1	100	20	plus	minus	1	4	20	476	0	0	0	0	1	0	0	0	0	0	0	0
NC_028452.1	100	21	plus	minus	1	296	21	183	0	0	0	0	1	0	0	0	0	0	0	0
NC_028450.1	100	21	plus	minus	1	238	21	241	0	0	0	0	1	0	0	0	0	0	0	0
NC_024459.2	100	21	plus	plus	4	89	21	390	0	0	0	0	0	0	0	0	0	0	0	0
NC_024465.2	100	21	plus	minus	4	266	21	213	0	0	0	0	1	0	0	0	1	0	0	0
NC_024467.2	100	21	plus	minus	4	266	21	213	0	0	0	0	1	0	0	0	1	0	0	0
NW_017972058.1	100	21	plus	minus	4	266	21	213	0	0	0	0	1	0	0	0	1	0	0	0
NC_012874.2	100	21	plus	minus	1	269	21	210	0	0	0	0	1	0	0	0	0	0	0	0
NC_012871.2	100	20	plus	plus	3	126	20	354	0	0	0	0	0	0	0	0	0	0	0	0
NC_012874.2	100	20	plus	plus	3	129	20	351	0	0	0	0	0	0	0	0	1	0	0	0
NC_024468.2	100	20	plus	minus	3	356	20	124	0	0	0	0	1	0	0	0	1	0	0	0
NC_024463.2	100	22	plus	plus	1	155	22	323	0	0	0	0	0	0	0	0	0	0	0	0
NC_012873.2	100	22	plus	plus	3	278	22	200	0	0	0	0	0	0	0	0	0	0	0	0
NW_018396608.1	100	22	plus	minus	3	200	22	278	0	0	0	0	1	0	0	0	1	0	0	0
NC_024463.2	100	22	plus	plus	3	340	22	138	0	0	0	0	0	0	0	0	1	0	0	0
NC_016134.2	96.5517	24	plus	minus	1	165	29	306	0	0	0	0	1	0	0	0	0	0	0	0
NC_028452.1	100	21	plus	plus	1	401	21	78	0	0	0	0	0	0	0	0	0	0	0	0
*	0	0	-	-	0	401	21	78	0	0	1	0	0	0	0	0	0	0	0	0
NC_016131.2	100	21	plus	plus	1	22	21	457	0	0	0	0	0	0	0	0	0	0	0	0
NC_016131.2	100	20	plus	minus	1	168	20	312	0	0	0	0	1	0	0	0	0	0	0	0
NC_012871.2	100	22	plus	minus	3	307	22	171	0	0	0	0	1	0	0	0	0	0	0	0
NC_012875.2	100	22	plus	plus	3	61	22	417	0	0	0	0	0	0	0	0	1	0	0	0
NW_018396637.1	100	22	plus	plus	3	61	22	417	0	0	0	0	0	0	0	0	1	0	0	0
NC_024467.2	100	20	plus	plus	8	330	20	150	0	0	0	0	0	0	0	0	0	0	0	0
NC_016131.2	100	20	plus	minus	8	169	20	311	0	0	0	0	1	0	0	0	1	0	0	0
NC_016131.2	100	20	plus	minus	8	169	20	311	0	0	0	0	1	0	0	0	1	0	0	0
NC_016132.2	100	20	plus	plus	8	311	20	169	0	0	0	0	0	0	0	0	1	0	0	0
NC_016134.2	100	20	plus	minus	8	169	20	311	0	0	0	0	1	0	0	0	1	0	0	0
NC_016134.2	100	20	plus	plus	8	311	20	169	0	0	0	0	0	0	0	0	1	0	0	0
NC_016135.2	100	20	plus	plus	8	311	20	169	0	0	0	0	0	0	0	0	1	0	0	0
NC_016135.2	100	20	plus	minus	8	276	20	204	0	0	0	0	1	0	0	0	1	0	0	0
NC_028454.1	100	24	plus	minus	1	160	24	316	0	0	0	0	1	0	0	0	0	0	0	0
NC_012879.2	100	22	plus	plus	2	216	22	262	0	0	0	0	0	0	0	0	0	0	0	0
NC_024465.2	100	22	plus	plus	2	174	22	304	0	0	0	0	0	0	0	0	1	0	0	0
NC_012871.2	100	21	plus	minus	1	477	21	2	0	0	0	0	1	0	0	0	0	0	0	0
NC_024461.2	100	25	plus	minus	1	299	25	176	0	0	0	0	1	0	0	0	0	0	0	0
NC_012871.2	100	21	plus	plus	4	429	21	50	0	0	0	0	0	0	0	0	0	0	0	0
NC_024460.2	100	21	plus	plus	4	429	21	50	0	0	0	0	0	0	0	0	1	0	0	0
NC_024463.2	100	21	plus	plus	4	429	21	50	0	0	0	0	0	0	0	0	1	0	0	0
NC_024467.2	100	21	plus	plus	4	429	21	50	0	0	0	0	0	0	0	0	1	0	0	0
NC_016132.2	100	21	plus	plus	1	460	21	19	0	0	0	0	0	0	0	0	0	0	0	0
NC_016135.2	100	23	plus	minus	1	28	23	449	0	0	0	0	1	0	0	0	0	0	0	0
NC_024467.2	100	21	plus	minus	1	342	21	137	0	0	0	0	1	0	0	0	0	0	0	0
NW_017972129.1	96.9697	28	plus	minus	2	467	33	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_028453.1	96.9697	28	plus	minus	2	467	33	0	0	0	0	0	1	0	0	0	1	0	0	0
NC_012871.2	100	23	plus	minus	2	98	23	379	0	0	0	0	1	0	0	0	0	0	0	0
NC_012873.2	100	23	plus	minus	2	98	23	379	0	0	0	0	1	0	0	0	1	0	0	0
NC_012872.2	100	21	plus	plus	10	260	21	219	0	0	0	0	0	0	0	0	0	0	0	0
NC_024460.2	100	21	plus	minus	10	207	21	272	0	0	0	0	1	0	0	0	1	0	0	0
NC_024460.2	100	21	plus	minus	10	207	21	272	0	0	0	0	1	0	0	0	1	0	0	0
NC_024464.2	100	21	plus	minus	10	207	21	272	0	0	0	0	1	0	0	0	1	0	0	0
NC_024466.2	100	21	plus	plus	10	272	21	207	0	0	0	0	0	0	0	0	1	0	0	0
NC_024467.2	100	21	plus	plus	10	272	21	207	0	0	0	0	0	0	0	0	1	0	0	0
NC_024467.2	100	21	plus	minus	10	207	21	272	0	0	0	0	1	0	0	0	1	0	0	0
NC_024467.2	96.1538	21	plus	minus	10	207	26	267	0	0	0	0	1	0	0	0	1	0	0	0
NC_024468.2	100	21	plus	plus	10	272	21	207	0	0	0	0	0	0	0	0	1	0	0	0
NC_016132.2	100	21	plus	minus	10	225	21	254	0	0	0	0	1	0	0	0	1	0	0	0
*	0	0	-	-	0	225	21	254	0	0	1	0	0	0	0	0	0	0	0	0
NC_012871.2	100	21	plus	plus	2	83	21	396	0	0	0	0	0	0	0	0	0	0	0	0
NC_016132.2	100	21	plus	minus	2	227	21	252	0	0	0	0	1	0	0	0	1	0	0	0
NC_012871.2	100	21	plus	plus	1	31	21	448	0	0	0	0	0	0	0	0	0	0	0	0
NC_024460.2	100	23	plus	plus	1	50	23	427	0	0	0	0	0	0	0	0	0	0	0	0
NC_024459.2	100	24	plus	plus	2	18	24	458	0	0	0	0	0	0	0	0	0	0	0	0
NC_028458.1	100	24	plus	minus	2	458	24	18	0	0	0	0	1	0	0	0	1	0	0	0
NC_016133.2	100	23	plus	plus	1	218	23	259	0	0	0	0	0	0	0	0	0	0	0	0
NC_016131.2	100	20	plus	plus	5	165	20	315	0	0	0	0	0	0	0	0	0	0	0	0
NC_016131.2	100	20	plus	minus	5	315	20	165	0	0	0	0	1	0	0	0	1	0	0	0
NC_016131.2	100	20	plus	minus	5	315	20	165	0	0	0	0	1	0	0	0	1	0	0	0
NC_016134.2	100	20	plus	minus	5	315	20	165	0	0	0	0	1	0	0	0	1	0	0	0
NC_028457.1	100	20	plus	plus	5	147	20	333	0	0	0	0	0	0	0	0	1	0	0	0
NC_024468.2	100	21	plus	plus	1	396	21	83	0	0	0	0	0	0	0	0	0	0	0	0
NC_012874.2	100	24	plus	minus	2	113	24	363	0	0	0	0	1	0	0	0	0	0	0	0
NC_028458.1	96.5517	24	plus	plus	2	225	7	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_024464.2	100	22	plus	minus	1	478	22	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_024462.2	100	20	plus	plus	8	34	20	446	0	0	0	0	0	0	0	0	0	0	0	0
NC_024462.2	100	20	plus	plus	8	34	20	446	0	0	0	0	0	0	0	0	1	0	0	0
NC_024462.2	100	20	plus	plus	8	34	20	446	0	0	0	0	0	0	0	0	1	0	0	0
NC_024462.2	100	20	plus	plus	8	34	20	446	0	0	0	0	0	0	0	0	1	0	0	0
NC_024462.2	100	20	plus	plus	8	34	20	446	0	0	0	0	0	0	0	0	1	0	0	0
NC_024462.2	100	20	plus	plus	8	34	20	446	0	0	0	0	0	0	0	0	1	0	0	0
NC_024462.2	100	20	plus	plus	8	34	20	446	0	0	0	0	0	0	0	0	1	0	0	0
NC_024462.2	100	20	plus	plus	8	34	20	446	0	0	0	0	0	0	0	0	1	0	0	0
NC_024467.2	100	21	plus	plus	1	387	21	92	0	0	0	0	0	0	0	0	0	0	0	0
NC_024464.2	100	21	plus	minus	1	0	21	479	0	0	0	0	1	0	0	0	0	0	0	0
NC_024459.2	100	23	plus	plus	3	323	23	154	0	0	0	0	0	0	0	0	0	0	0	0
NC_024463.2	100	23	plus	plus	3	323	23	154	0	0	0	0	0	0	0	0	1	0	0	0
NC_024466.2	100	23	plus	minus	3	154	23	323	0	0	0	0	1	0	0	0	1	0	0	0
NC_012872.2	100	23	plus	plus	1	295	23	182	0	0	0	0	0	0	0	0	0	0	0	0
NC_012874.2	100	20	plus	plus	4	251	20	229	0	0	0	0	0	0	0	0	0	0	0	0
NC_024460.2	100	20	plus	minus	4	7	20	473	0	0	0	0	1	0	0	0	1	0	0	0
NC_024462.2	100	20	plus	plus	4	473	20	7	0	0	0	0	0	0	0	0	1	0	0	0
NC_024465.2	100	20	plus	plus	4	473	20	7	0	0	0	0	0	0	0	0	1	0	0	0
NC_024462.2	100	22	plus	plus	1	223	22	255	0	0	0	0	0	0	0	0	0	0	0	0
NC_024465.2	100	23	plus	minus	2	450	23	27	0	0	0	0	1	0	0	0	0	0	0	0
NC_016135.2	100	23	plus	minus	2	190	23	287	0	0	0	0	1	0	0	0	1	0	0	0
NC_012877.2	100	20	plus	minus	4	184	20	296	0	0	0	0	1	0	0	0	0	0	0	0
NC_012879.2	100	20	plus	plus	4	424	20	56	0	0	0	0	0	0	0	0	1	0	0	0
NC_028451.1	100	20	plus	plus	4	370	20	110	0	0	0	0	0	0	0	0	1	0	0	0
NC_028454.1	100	20	plus	minus	4	147	20	333	0	0	0	0	1	0	0	0	1	0	0	0
NC_012873.2	100	23	plus	plus	3	90	23	387	0	0	0	0	0	0	0	0	0	0	0	0
NC_024466.2	100	23	plus	plus	3	15	23	462	0	0	0	0	0	0	0	0	1	0	0	0
NC_028458.1	100	23	plus	plus	3	227	23	250	0	0	0	0	0	0	0	0	1	0	0	0
NC_012870.2	100	20	plus	minus	2	103	20	377	0	0	0	0	1	0	0	0	0	0	0	0
NC_024462.2	100	20	plus	plus	2	34	20	446	0	0	0	0	0	0	0	0	1	0	0	0
NC_024462.2	100	20	plus	minus	1	309	20	171	0	0	0	0	1	0	0	0	0	0	0	0
NC_024461.2	100	21	plus	plus	1	29	21	450	0	0	0	0	0	0	0	0	0	0	0	0
NC_012871.2	96.2963	22	plus	minus	1	388	19	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_012874.2	100	20	plus	plus	2	326	20	154	0	0	0	0	0	0	0	0	0	0	0	0
NC_016133.2	100	20	plus	plus	2	231	20	249	0	0	0	0	0	0	0	0	1	0	0	0
NC_024459.2	100	20	plus	plus	7	372	20	108	0	0	0	0	0	0	0	0	0	0	0	0
NC_024459.2	100	20	plus	minus	7	297	20	183	0	0	0	0	1	0	0	0	1	0	0	0
NC_024459.2	100	20	plus	minus	7	297	20	183	0	0	0	0	1	0	0	0	1	0	0	0
NC_024459.2	100	20	plus	minus	7	120	20	360	0	0	0	0	1	0	0	0	1	0	0	0
NC_024461.2	100	20	plus	plus	7	210	20	270	0	0	0	0	0	0	0	0	1	0	0	0
NC_024463.2	100	20	plus	minus	7	297	20	183	0	0	0	0	1	0	0	0	1	0	0	0
NC_016132.2	100	20	plus	minus	7	204	20	276	0	0	0	0	1	0	0	0	1	0	0	0
NC_012875.2	100	22	plus	plus	3	40	22	438	0	0	0	0	0	0	0	0	0	0	0	0
NC_024467.2	100	22	plus	minus	3	408	22	70	0	0	0	0	1	0	0	0	1	0	0	0
NC_028452.1	100	22	plus	plus	3	41	22	437	0	0	0	0	0	0	0	0	1	0	0	0
NC_028454.1	96.2963	22	plus	minus	1	295	27	178	0	0	0	0	1	0	0	0	0	0	0	0
NC_024460.2	100	21	plus	minus	1	99	21	380	0	0	0	0	1	0	0	0	0	0	0	0
NC_028451.1	100	22	plus	minus	1	130	22	348	0	0	0	0	1	0	0	0	0	0	0	0
NC_012870.2	100	20	plus	plus	4	5	20	475	0	0	0	0	0	0	0	0	0	0	0	0
NC_016131.2	100	20	plus	plus	4	34	20	446	0	0	0	0	0	0	0	0	1	0	0	0
NC_016134.2	100	20	plus	minus	4	191	20	289	0	0	0	0	1	0	0	0	1	0	0	0
NC_028452.1	100	20	plus	minus	4	278	20	202	0	0	0	0	1	0	0	0	1	0	0	0
NC_028457.1	100	21	plus	minus	1	320	21	159	0	0	0	0	1	0	0	0	0	0	0	0
NC_012875.2	100	24	plus	minus	2	206	24	270	0	0	0	0	1	0	0	0	0	0	0	0
NC_016134.2	100	24	plus	minus	2	206	24	270	0	0	0	0	1	0	0	0	1	0	0	0
NC_012878.2	100	20	plus	minus	2	434	20	46	0	0	0	0	1	0	0	0	0	0	0	0
NC_024461.2	100	20	plus	minus	2	0	20	480	0	0	0	0	1	0	0	0	1	0	0	0
NW_018397183.1	97.2222	31	plus	minus	1	284	36	180	0	0	0	0	1	0	0	0	0	0	0	0
NC_012870.2	96.6667	25	plus	plus	4	288	30	182	0	0	0	0	0	0	0	0	0	0	0	0
NC_012877.2	96.6667	25	plus	plus	4	288	30	182	0	0	0	0	0	0	0	0	1	0	0	0
NC_024468.2	100	25	plus	minus	4	182	25	293	0	0	0	0	1	0	0	0	1	0	0	0
NC_016132.2	100	25	plus	plus	4	293	25	182	0	0	0	0	0	0	0	0	1	0	0	0
NC_024465.2	100	20	plus	minus	1	332	20	148	0	0	0	0	1	0	0	0	0	0	0	0
NC_012876.2	100	23	plus	plus	1	381	23	96	0	0	0	0	0	0	0	0	0	0	0	0
NC_024465.2	100	23	plus	minus	1	367	23	110	0	0	0	0	1	0	0	0	0	0	0	0
NC_012878.2	100	20	plus	plus	1	301	20	179	0	0	0	0	0	0	0	0	0	0	0	0
NC_012871.2	100	22	plus	plus	1	367	22	111	0	0	0	0	0	0	0	0	0	0	0	0
NC_024459.2	100	20	plus	minus	4	23	20	457	0	0	0	0	1	0	0	0	0	0	0	0
NC_024461.2	100	20	plus	plus	4	390	20	90	0	0	0	0	0	0	0	0	1	0	0	0
NC_024463.2	100	20	plus	minus	4	44	20	436	0	0	0	0	1	0	0	0	1	0	0	0
NC_024465.2	100	20	plus	minus	4	159	20	321	0	0	0	0	1	0	0	0	1	0	0	0
*	0	0	-	-	0	159	20	321	0	0	1	0	0	0	0	0	0	0	0	0
NC_012873.2	100	22	plus	plus	1	9	22	469	0	0	0	0	0	0	0	0	0	0	0	0
NC_028457.1	100	23	plus	minus	1	270	23	207	0	0	0	0	1	0	0	0	0	0	0	0
*	0	0	-	-	0	270	23	207	0	0	1	0	0	0	0	0	0	0	0	0
